	at com.intellij.openapi.fileEditor.impl.FileDocumentManagerImpl.doSaveDocumentInWriteAction(FileDocumentManagerImpl.java:427)
	at com.intellij.openapi.fileEditor.impl.FileDocumentManagerImpl.lambda$doSaveDocument$2(FileDocumentManagerImpl.java:389)
	at com.intellij.openapi.application.WriteAction.run(WriteAction.java:92)
	at com.intellij.openapi.fileEditor.impl.FileDocumentManagerImpl.doSaveDocument(FileDocumentManagerImpl.java:389)
	at com.intellij.openapi.fileEditor.impl.FileDocumentManagerImpl.saveAllDocuments(FileDocumentManagerImpl.java:309)
	at com.intellij.openapi.fileEditor.impl.FileDocumentManagerImpl.saveAllDocuments(FileDocumentManagerImpl.java:287)
	at com.jetbrains.python.run.PythonRunner.doExecute(PythonRunner.java:47)
	at com.intellij.execution.runners.GenericProgramRunner$execute$$inlined$runProfileStarter$1.executeAsync(GenericProgramRunner.kt:56)
	at com.intellij.execution.runners.GenericProgramRunnerKt$startRunProfile$$inlined$runProfileStarter$1.executeAsync(GenericProgramRunner.kt:56)
	at com.intellij.execution.impl.ExecutionManagerKtImpl$startRunProfile$startRunnable$1.run(ExecutionManagerKtImpl.kt:63)
	at com.intellij.openapi.application.TransactionGuardImpl.runSyncTransaction(TransactionGuardImpl.java:82)
	at com.intellij.openapi.application.TransactionGuardImpl.lambda$submitTransaction$1(TransactionGuardImpl.java:106)
	at com.intellij.openapi.application.TransactionGuardImpl.submitTransaction(TransactionGuardImpl.java:115)
	at com.intellij.openapi.application.TransactionGuard.submitTransaction(TransactionGuard.java:121)
	at com.intellij.execution.impl.ExecutionManagerKtImpl$startRunProfile$2.run(ExecutionManagerKtImpl.kt:116)
	at com.intellij.execution.impl.ExecutionManagerImpl.compileAndRun(ExecutionManagerImpl.java:278)
	at com.intellij.execution.impl.ExecutionManagerKtImpl.startRunProfile(ExecutionManagerKtImpl.kt:116)
	at com.intellij.execution.runners.GenericProgramRunnerKt.startRunProfile(GenericProgramRunner.kt:50)
	at com.intellij.execution.runners.GenericProgramRunner.execute(GenericProgramRunner.kt:17)
	at com.intellij.execution.runners.BaseProgramRunner.execute(BaseProgramRunner.java:46)
	at com.intellij.execution.runners.BaseProgramRunner.execute(BaseProgramRunner.java:35)
	at com.intellij.execution.ProgramRunnerUtil.executeConfigurationAsync(ProgramRunnerUtil.java:92)
	at com.intellij.execution.ProgramRunnerUtil.executeConfiguration(ProgramRunnerUtil.java:40)
	at com.intellij.execution.impl.ExecutionManagerImpl.restart(ExecutionManagerImpl.java:94)
	at com.intellij.execution.impl.ExecutionManagerImpl.access$300(ExecutionManagerImpl.java:45)
	at com.intellij.execution.impl.ExecutionManagerImpl$3.run(ExecutionManagerImpl.java:470)
	at com.intellij.util.concurrency.QueueProcessor.runSafely(QueueProcessor.java:231)
	at com.intellij.util.Alarm$Request.runSafely(Alarm.java:368)
	at com.intellij.util.Alarm$Request.run(Alarm.java:355)
	at java.base/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:515)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:264)
	at com.intellij.util.concurrency.SchedulingWrapper$MyScheduledFutureTask.run(SchedulingWrapper.java:224)
	at com.intellij.openapi.application.TransactionGuardImpl$2.run(TransactionGuardImpl.java:312)
	at com.intellij.openapi.application.impl.LaterInvocator$FlushQueue.doRun(LaterInvocator.java:433)
	at com.intellij.openapi.application.impl.LaterInvocator$FlushQueue.runNextEvent(LaterInvocator.java:416)
	at com.intellij.openapi.application.impl.LaterInvocator$FlushQueue.run(LaterInvocator.java:399)
	at java.desktop/java.awt.event.InvocationEvent.dispatch(InvocationEvent.java:313)
	at java.desktop/java.awt.EventQueue.dispatchEventImpl(EventQueue.java:776)
	at java.desktop/java.awt.EventQueue$4.run(EventQueue.java:727)
	at java.desktop/java.awt.EventQueue$4.run(EventQueue.java:721)
	at java.base/java.security.AccessController.doPrivileged(Native Method)
	at java.base/java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:85)
	at java.desktop/java.awt.EventQueue.dispatchEvent(EventQueue.java:746)
	at com.intellij.ide.IdeEventQueue.defaultDispatchEvent(IdeEventQueue.java:817)
	at com.intellij.ide.IdeEventQueue._dispatchEvent(IdeEventQueue.java:766)
	at com.intellij.ide.IdeEventQueue.lambda$dispatchEvent$8(IdeEventQueue.java:405)
	at com.intellij.openapi.progress.impl.CoreProgressManager.computePrioritized(CoreProgressManager.java:704)
	at com.intellij.ide.IdeEventQueue.dispatchEvent(IdeEventQueue.java:404)
	at java.desktop/java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:203)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:124)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:113)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:109)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101)
	at java.desktop/java.awt.EventDispatchThread.run(EventDispatchThread.java:90)
2019-09-07 11:46:48,427 [ 973970]   INFO - rationStore.ComponentStoreImpl - Saving Project 'C:\Users\Gentian\Dropbox\Uni\Programm\Python\ytdownloader' ytdownloaderRunManager took 16 ms, VcsDirectoryMappings took 17 ms 
2019-09-07 11:47:49,977 [1035520]   INFO - python.packaging.PyPackageUtil - Refreshing installed packages for SDK C:\Program Files (x86)\Python37-32\python.exe 
2019-09-07 11:47:49,978 [1035521]   INFO - packaging.PyPackageManagerImpl - Running packaging tool: C:\Program Files (x86)\Python37-32\python.exe C:\Program Files\JetBrains\PyCharm Community Edition 2019.2.1\helpers\packaging_tool.py list 
2019-09-07 11:47:49,981 [1035524]   WARN - r.impl.FileDocumentManagerImpl - C:\Program Files (x86)\Python37-32\Lib\site-packages\youtube_dl\extractor\youtube.py___jb_tmp___ (Zugriff verweigert) 
java.io.FileNotFoundException: C:\Program Files (x86)\Python37-32\Lib\site-packages\youtube_dl\extractor\youtube.py___jb_tmp___ (Zugriff verweigert)
	at java.base/java.io.FileOutputStream.open0(Native Method)
	at java.base/java.io.FileOutputStream.open(FileOutputStream.java:298)
	at java.base/java.io.FileOutputStream.<init>(FileOutputStream.java:237)
	at java.base/java.io.FileOutputStream.<init>(FileOutputStream.java:187)
	at com.intellij.util.io.SafeFileOutputStream.<init>(SafeFileOutputStream.java:45)
	at com.intellij.openapi.vfs.impl.local.LocalFileSystemBase.getOutputStream(LocalFileSystemBase.java:449)
	at com.intellij.openapi.vfs.newvfs.persistent.PersistentFSImpl$2.close(PersistentFSImpl.java:646)
	at com.intellij.openapi.vfs.VirtualFile.setBinaryContent(VirtualFile.java:544)
	at com.intellij.openapi.vfs.newvfs.impl.VirtualFileImpl.setBinaryContent(VirtualFileImpl.java:166)
	at com.intellij.openapi.fileEditor.impl.LoadTextUtil.write(LoadTextUtil.java:405)
	at com.intellij.openapi.fileEditor.impl.FileDocumentManagerImpl.lambda$doSaveDocumentInWriteAction$4(FileDocumentManagerImpl.java:438)
	at com.intellij.pom.core.impl.PomModelImpl.guardPsiModificationsIn(PomModelImpl.java:371)
	at com.intellij.openapi.fileEditor.impl.FileDocumentManagerImpl.doSaveDocumentInWriteAction(FileDocumentManagerImpl.java:427)
	at com.intellij.openapi.fileEditor.impl.FileDocumentManagerImpl.lambda$doSaveDocument$2(FileDocumentManagerImpl.java:389)
	at com.intellij.openapi.application.WriteAction.run(WriteAction.java:92)
	at com.intellij.openapi.fileEditor.impl.FileDocumentManagerImpl.doSaveDocument(FileDocumentManagerImpl.java:389)
	at com.intellij.openapi.fileEditor.impl.FileDocumentManagerImpl.saveAllDocuments(FileDocumentManagerImpl.java:309)
	at com.intellij.openapi.fileEditor.impl.FileDocumentManagerImpl.saveAllDocuments(FileDocumentManagerImpl.java:287)
	at com.jetbrains.python.run.PythonRunner.doExecute(PythonRunner.java:47)
	at com.intellij.execution.runners.GenericProgramRunner$execute$$inlined$runProfileStarter$1.executeAsync(GenericProgramRunner.kt:56)
	at com.intellij.execution.runners.GenericProgramRunnerKt$startRunProfile$$inlined$runProfileStarter$1.executeAsync(GenericProgramRunner.kt:56)
	at com.intellij.execution.impl.ExecutionManagerKtImpl$startRunProfile$startRunnable$1.run(ExecutionManagerKtImpl.kt:63)
	at com.intellij.openapi.application.TransactionGuardImpl.runSyncTransaction(TransactionGuardImpl.java:82)
	at com.intellij.openapi.application.TransactionGuardImpl.lambda$submitTransaction$1(TransactionGuardImpl.java:106)
	at com.intellij.openapi.application.TransactionGuardImpl.submitTransaction(TransactionGuardImpl.java:115)
	at com.intellij.openapi.application.TransactionGuard.submitTransaction(TransactionGuard.java:121)
	at com.intellij.execution.impl.ExecutionManagerKtImpl$startRunProfile$2.run(ExecutionManagerKtImpl.kt:116)
	at com.intellij.execution.impl.ExecutionManagerImpl.compileAndRun(ExecutionManagerImpl.java:278)
	at com.intellij.execution.impl.ExecutionManagerKtImpl.startRunProfile(ExecutionManagerKtImpl.kt:116)
	at com.intellij.execution.runners.GenericProgramRunnerKt.startRunProfile(GenericProgramRunner.kt:50)
	at com.intellij.execution.runners.GenericProgramRunner.execute(GenericProgramRunner.kt:17)
	at com.intellij.execution.runners.BaseProgramRunner.execute(BaseProgramRunner.java:46)
	at com.intellij.execution.runners.BaseProgramRunner.execute(BaseProgramRunner.java:35)
	at com.intellij.execution.ProgramRunnerUtil.executeConfigurationAsync(ProgramRunnerUtil.java:92)
	at com.intellij.execution.ProgramRunnerUtil.executeConfiguration(ProgramRunnerUtil.java:40)
	at com.intellij.execution.impl.ExecutionManagerImpl.restart(ExecutionManagerImpl.java:94)
	at com.intellij.execution.impl.ExecutionManagerImpl.access$300(ExecutionManagerImpl.java:45)
	at com.intellij.execution.impl.ExecutionManagerImpl$3.run(ExecutionManagerImpl.java:470)
	at com.intellij.util.concurrency.QueueProcessor.runSafely(QueueProcessor.java:231)
	at com.intellij.util.Alarm$Request.runSafely(Alarm.java:368)
	at com.intellij.util.Alarm$Request.run(Alarm.java:355)
	at java.base/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:515)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:264)
	at com.intellij.util.concurrency.SchedulingWrapper$MyScheduledFutureTask.run(SchedulingWrapper.java:224)
	at com.intellij.openapi.application.TransactionGuardImpl$2.run(TransactionGuardImpl.java:312)
	at com.intellij.openapi.application.impl.LaterInvocator$FlushQueue.doRun(LaterInvocator.java:433)
	at com.intellij.openapi.application.impl.LaterInvocator$FlushQueue.runNextEvent(LaterInvocator.java:416)
	at com.intellij.openapi.application.impl.LaterInvocator$FlushQueue.run(LaterInvocator.java:399)
	at java.desktop/java.awt.event.InvocationEvent.dispatch(InvocationEvent.java:313)
	at java.desktop/java.awt.EventQueue.dispatchEventImpl(EventQueue.java:776)
	at java.desktop/java.awt.EventQueue$4.run(EventQueue.java:727)
	at java.desktop/java.awt.EventQueue$4.run(EventQueue.java:721)
	at java.base/java.security.AccessController.doPrivileged(Native Method)
	at java.base/java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:85)
	at java.desktop/java.awt.EventQueue.dispatchEvent(EventQueue.java:746)
	at com.intellij.ide.IdeEventQueue.defaultDispatchEvent(IdeEventQueue.java:817)
	at com.intellij.ide.IdeEventQueue._dispatchEvent(IdeEventQueue.java:766)
	at com.intellij.ide.IdeEventQueue.lambda$dispatchEvent$8(IdeEventQueue.java:405)
	at com.intellij.openapi.progress.impl.CoreProgressManager.computePrioritized(CoreProgressManager.java:704)
	at com.intellij.ide.IdeEventQueue.dispatchEvent(IdeEventQueue.java:404)
	at java.desktop/java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:203)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:124)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:113)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:109)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101)
	at java.desktop/java.awt.EventDispatchThread.run(EventDispatchThread.java:90)
2019-09-07 11:50:45,863 [1211406]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2019-09-07 11:50:45,864 [1211407]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2019-09-07 11:50:45,872 [1211415]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2019-09-07 11:50:45,873 [1211416]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2019-09-07 11:50:45,873 [1211416]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2019-09-07 11:50:45,959 [1211502]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2019-09-07 11:50:46,367 [1211910]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-09-07 11:50:46,410 [1211953]   INFO - Types.impl.FileTypeManagerImpl - FileTypeManager: 3175 auto-detected files
Elapsed time on auto-detect: 1608 ms 
2019-09-07 11:50:46,415 [1211958]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2019-09-07 11:50:46,415 [1211958]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2019-09-07 11:50:46,441 [1211984]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2019-09-07 11:50:46,446 [1211989]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2019-09-07 11:50:46,448 [1211991]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-09-07 18:45:20,544 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2019-09-07 18:45:20,618 [     74]   INFO -        #com.intellij.idea.Main - IDE: PyCharm (build #PC-192.6262.63, 22 Aug 2019 01:58) 
2019-09-07 18:45:20,622 [     78]   INFO -        #com.intellij.idea.Main - OS: Windows 10 (10.0, amd64) 
2019-09-07 18:45:20,622 [     78]   INFO -        #com.intellij.idea.Main - JRE: 11.0.3+12-b304.39 (JetBrains s.r.o) 
2019-09-07 18:45:20,622 [     78]   INFO -        #com.intellij.idea.Main - JVM: 11.0.3+12-b304.39 (OpenJDK 64-Bit Server VM) 
2019-09-07 18:45:20,623 [     79]   INFO -        #com.intellij.idea.Main - JVM Args: exit -Xms128m -Xmx1021m -XX:ReservedCodeCacheSize=240m -XX:+UseConcMarkSweepGC -XX:SoftRefLRUPolicyMSPerMB=50 -ea -XX:CICompilerCount=2 -Dsun.io.useCanonPrefixCache=false -Djava.net.preferIPv4Stack=true -Djdk.http.auth.tunneling.disabledSchemes="" -XX:+HeapDumpOnOutOfMemoryError -XX:-OmitStackTraceInFastThrow -Djdk.attach.allowAttachSelf -Dkotlinx.coroutines.debug=off -Djb.vmOptionsFile=C:\Users\Gentian\.PyCharmCE2019.2\config\pycharm64.exe.vmoptions -Djava.library.path=C:\Program Files\JetBrains\PyCharm Community Edition 2019.2.1\jbr\\bin;C:\Program Files\JetBrains\PyCharm Community Edition 2019.2.1\jbr\\bin\server -Didea.platform.prefix=PyCharmCore -Dide.native.launcher=true -Didea.paths.selector=PyCharmCE2019.2 -XX:ErrorFile=C:\Users\Gentian\java_error_in_pycharm_%p.log -XX:HeapDumpPath=C:\Users\Gentian\java_error_in_pycharm.hprof 
2019-09-07 18:45:20,623 [     79]   INFO -        #com.intellij.idea.Main - charsets: JNU=Cp1252 file=Cp1252 
2019-09-07 18:45:20,722 [    178]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 120 ms 
2019-09-07 18:45:20,730 [    186]   INFO - penapi.util.io.win32.IdeaWin32 - Native filesystem for Windows is operational 
2019-09-07 18:45:20,788 [    244]   INFO - tellij.diagnostic.LoadingPhase - Reached SPLASH loading phase 
2019-09-07 18:45:20,815 [    271]   INFO - plication.impl.ApplicationImpl - CPU cores: 6; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@2ac6bbf[Running, parallelism = 5, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@63642454 
2019-09-07 18:45:22,543 [   1999]   INFO - llij.ide.plugins.PluginManager - Plugin 'Configuration Script' can't be loaded because: Plugin does not include any module dependency tags in its plugin.xml therefore is assumed legacy and can be loaded only in IntelliJ IDEA 
2019-09-07 18:45:22,600 [   2056]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: Copyright (192.6262.63), EditorConfig (192.6262.63), Git (192.6262.63), GitHub (192.6262.63), IDEA CORE (192.6262.63), IntelliLang (192.6262.63), Machine Learning Code Completion (192.6262.63), Mercurial (192.6262.63), Properties (192.6262.63), Python Copyright (192.6262.63), Python IntelliLang (192.6262.63), Python ReStructureText Integration (192.6262.63), Python Terminal (192.6262.63), ReStructuredText Support (192.6262.63), Settings Repository (192.6262.63), Shell Script (192.6262.63), Subversion (192.6262.63), Task Management (192.6262.63), Terminal (192.6262.63), TextMate bundles (192.6262.63), YAML (192.6262.63) 
2019-09-07 18:45:22,600 [   2056]   INFO - llij.ide.plugins.PluginManager - Loaded custom plugins: Context Free Grammar (0.3.1), Ini (192.6262.16), R Language Support (1.1) 
2019-09-07 18:45:22,600 [   2056]   INFO - llij.ide.plugins.PluginManager - Disabled plugins: Configuration Script (192.6262.63) 
2019-09-07 18:45:28,874 [   8330]   INFO - tellij.diagnostic.LoadingPhase - Reached CONFIGURATION_STORE_INITIALIZED loading phase 
2019-09-07 18:45:29,104 [   8560]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=500; buffer=10; max=968 
2019-09-07 18:45:29,302 [   8758]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: C:\Program Files\JetBrains\PyCharm Community Edition 2019.2.1\bin\fsnotifier64.exe 
2019-09-07 18:45:29,393 [   8849]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2019-09-07 18:45:34,959 [  14415]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2019-09-07 18:45:34,997 [  14453]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63342 
2019-09-07 18:45:35,175 [  14631]   INFO - il.indexing.FileBasedIndexImpl - File index extensions iterated:53 
2019-09-07 18:45:35,367 [  14823]   INFO - j.ide.ui.OptionsTopHitProvider - 48 ms spent to cache options in application 
2019-09-07 18:45:35,454 [  14910]   INFO - tellij.diagnostic.LoadingPhase - Reached FRAME_SHOWN loading phase 
2019-09-07 18:45:35,972 [  15428]   INFO - ndex.PrebuiltIndexProviderBase - Using prebuilt id-index from C:\Users\Gentian\.PyCharmCE2019.2\system\index\.persistent\prebuilt\Python\id-index.input 
2019-09-07 18:45:36,439 [  15895]   INFO - pl$FileIndexDataInitialization - Initialization done:1317 
2019-09-07 18:45:36,582 [  16038]   INFO - exImpl$StubIndexInitialization - Initialization done:142 
2019-09-07 18:45:37,408 [  16864]   INFO - pl.projectlevelman.NewMappings - VCS Root: [Git] - [C:/Users/Gentian/Dropbox/Uni/Programm/Python] 
2019-09-07 18:45:37,864 [  17320]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=13, fontScale=1.0; restored: fontSize=13, fontScale=1.0 
2019-09-07 18:45:38,643 [  18099]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
2019-09-07 18:45:38,974 [  18430]   INFO - rojectCodeStyleSettingsManager - Initialized from default code style settings. 
2019-09-07 18:45:41,846 [  21302]   INFO - .diagnostic.PerformanceWatcher - Pushing Python language level to 6 roots in 1 SDKs took 1519ms; general responsiveness: ok; EDT responsiveness: ok 
2019-09-07 18:45:43,447 [  22903]   INFO - ge.ExternalProjectsDataStorage - Load external projects data in 4 millis (read time: 2) 
2019-09-07 18:45:43,539 [  22995]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 3624ms; general responsiveness: ok; EDT responsiveness: 0/3 sluggish, 2/3 very slow 
2019-09-07 18:45:43,553 [  23009]   INFO - j.ide.ui.OptionsTopHitProvider - 751 ms spent to cache options in project 
2019-09-07 18:45:44,417 [  23873]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 2153ms; general responsiveness: ok; EDT responsiveness: 0/2 sluggish, 1/2 very slow 
2019-09-07 18:45:45,432 [  24888]   INFO - tartup.impl.StartupManagerImpl - C:/Users/Gentian/Dropbox/Uni/Programm/Python/ytdownloader/.idea case-sensitivity: expected=false actual=false 
2019-09-07 18:45:45,455 [  24911]   INFO - tellij.diagnostic.LoadingPhase - Reached PROJECT_OPENED loading phase 
2019-09-07 18:45:45,527 [  24983]   INFO -  #git4idea.commands.GitHandler - [.] git version 
2019-09-07 18:45:45,609 [  25065]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 8793 ms 
2019-09-07 18:45:45,698 [  25154]   INFO - pl.ProjectRootManagerComponent - project roots have changed 
2019-09-07 18:45:45,702 [  25158]   INFO -  #git4idea.commands.GitHandler - git version 2.21.0.windows.1 
2019-09-07 18:45:45,706 [  25162]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update canceled 
2019-09-07 18:45:45,779 [  25235]   INFO - ea.config.GitExecutableManager - Git version for C:\Program Files\Git\cmd\git.exe : 2.21.0 
2019-09-07 18:45:45,858 [  25314]   INFO - g.FileBasedIndexProjectHandler - Reindexing refreshed files: 817 to update, calculated in 12ms 
2019-09-07 18:45:46,637 [  26093]   INFO - ndex.PrebuiltIndexProviderBase - Using prebuilt sdk-stubs from C:\Users\Gentian\.PyCharmCE2019.2\system\index\.persistent\prebuilt\Python\sdk-stubs.input 
2019-09-07 18:45:50,043 [  29499]   INFO - .diagnostic.PerformanceWatcher - Reindexing refreshed files took 4185ms; general responsiveness: ok; EDT responsiveness: 1/4 sluggish 
2019-09-07 18:45:50,069 [  29525]   INFO - .diagnostic.PerformanceWatcher - Pushing Python language level to 6 roots in 1 SDKs took 25ms; general responsiveness: ok; EDT responsiveness: ok 
2019-09-07 18:45:50,078 [  29534]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 9ms; general responsiveness: ok; EDT responsiveness: ok 
2019-09-07 18:45:54,200 [  33656]   INFO - ings.impl.UpdateCheckerService - channel: release 
2019-09-07 18:46:12,094 [  51550]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 22016ms; general responsiveness: ok; EDT responsiveness: 2/22 sluggish 
2019-09-07 18:46:12,097 [  51553]   INFO - tellij.diagnostic.LoadingPhase - Reached INDEXING_FINISHED loading phase 
2019-09-07 18:46:13,057 [  52513]   INFO - tellij.vcs.log.data.VcsLogData - Username not configured for root file://C:/Users/Gentian/Dropbox/Uni/Programm/Python 
2019-09-07 18:46:14,131 [  53587]   INFO - hon.packaging.PyPIPackageCache - Loaded 195019 packages from C:\Users\Gentian\.PyCharmCE2019.2\system\python_packages\pypi-cache.json 
2019-09-07 18:46:14,765 [  54221]   INFO - rationStore.ComponentStoreImpl - Saving Project 'C:\Users\Gentian\Dropbox\Uni\Programm\Python\ytdownloader' ytdownloaderVcsDirectoryMappings took 78 ms 
2019-09-07 18:46:14,827 [  54283]   INFO - mponents.impl.stores.StoreUtil - saveProjectsAndApp took 399 ms 
2019-09-07 18:46:15,785 [  55241]   INFO - ns.python.sdk.PythonSdkUpdater - Updating sys.path took 491 ms 
2019-09-07 18:46:15,786 [  55242]   INFO - ns.python.sdk.PythonSdkUpdater - Bogus sys.path entry C:\Program Files (x86)\Python37-32\python37.zip 
2019-09-07 18:46:15,793 [  55249]   INFO - ns.python.sdk.PythonSdkUpdater - Binary skeletons directory for SDK Python 3.7 (C:\Program Files (x86)\Python37-32\python.exe)): C:/Users/Gentian/.PyCharmCE2019.2/system/python_stubs/-1384526572 
2019-09-07 18:46:15,794 [  55250]   INFO - ns.python.sdk.PythonSdkUpdater - User skeletons directory for SDK Python 3.7 (C:\Program Files (x86)\Python37-32\python.exe)): C:/Program Files/JetBrains/PyCharm Community Edition 2019.2.1/helpers/python-skeletons 
2019-09-07 18:46:15,812 [  55268]   INFO - ns.python.sdk.PythonSdkUpdater - Performing background update of skeletons for SDK Python 3.7 (C:\Program Files (x86)\Python37-32\python.exe) 
2019-09-07 18:46:15,813 [  55269]   INFO - .skeletons.PySkeletonRefresher - Refreshing skeletons for C:\Program Files (x86)\Python37-32\python.exe 
2019-09-07 18:46:23,071 [  62527]   INFO - .skeletons.PySkeletonGenerator - Retrieving binary module list took 7234 ms 
2019-09-07 18:46:23,086 [  62542]   INFO - tPregeneratedSkeletonsProvider - Home path is C:\Program Files\JetBrains\PyCharm Community Edition 2019.2.1 
2019-09-07 18:46:23,087 [  62543]   INFO - tPregeneratedSkeletonsProvider - Pregenerated skeletons root is C:\Program Files\JetBrains\PyCharm Community Edition 2019.2.1\skeletons 
2019-09-07 18:46:23,088 [  62544]   INFO - tPregeneratedSkeletonsProvider - Found pre-generated skeletons at C:\Program Files\JetBrains\PyCharm Community Edition 2019.2.1\skeletons\skeletons-win-403-python-3.7.3.zip 
2019-09-07 18:46:23,338 [  62794]   INFO - .skeletons.PySkeletonRefresher - Rebuilding skeletons for binaries took 242 ms 
2019-09-07 18:46:23,353 [  62809]   INFO - python.packaging.PyPackageUtil - Refreshing installed packages for SDK C:\Program Files (x86)\Python37-32\python.exe 
2019-09-07 18:46:23,359 [  62815]   INFO - packaging.PyPackageManagerImpl - Running packaging tool: C:\Program Files (x86)\Python37-32\python.exe C:\Program Files\JetBrains\PyCharm Community Edition 2019.2.1\helpers\packaging_tool.py list 
2019-09-07 18:46:23,686 [  63142]   INFO - ns.python.sdk.PythonSdkUpdater - Performing background scan of packages for SDK Python 3.7 (C:\Program Files (x86)\Python37-32\python.exe) 
2019-09-07 18:46:23,687 [  63143]   INFO - packaging.PyPackageManagerImpl - Running packaging tool: C:\Program Files (x86)\Python37-32\python.exe C:\Program Files\JetBrains\PyCharm Community Edition 2019.2.1\helpers\packaging_tool.py list 
2019-09-07 18:50:47,208 [ 326664]   WARN - n.process.BaseOSProcessHandler - Process hasn't generated any output for a long time.
If it's a long-running mostly idle daemon process, consider overriding OSProcessHandler#readerOptions with 'BaseOutputReader.Options.forMostlySilentProcess()' to reduce CPU usage.
Command line: "C:\Program Files (x86)\Python37-32\python.exe" C:/Users/Gentian/Dropbox/Uni/Programm/Python/ytdownloader/music_and_video_downloader.py 
java.lang.Throwable: Process creation:
	at com.intellij.execution.process.BaseOSProcessHandler.<init>(BaseOSProcessHandler.java:33)
	at com.intellij.execution.process.OSProcessHandler.<init>(OSProcessHandler.java:151)
	at com.intellij.execution.process.OSProcessHandler.<init>(OSProcessHandler.java:38)
	at com.intellij.execution.process.KillableProcessHandler.<init>(KillableProcessHandler.java:34)
	at com.intellij.execution.process.ColoredProcessHandler.<init>(ColoredProcessHandler.java:24)
	at com.intellij.execution.process.KillableColoredProcessHandler.<init>(KillableColoredProcessHandler.java:38)
	at com.jetbrains.python.run.PythonProcessHandler.<init>(PythonProcessHandler.java:37)
	at com.jetbrains.python.run.PythonProcessRunner.createProcess(PythonProcessRunner.java:37)
	at com.jetbrains.python.run.PythonProcessRunner.createProcess(PythonProcessRunner.java:42)
	at com.jetbrains.python.run.PythonCommandLineState.doCreateProcess(PythonCommandLineState.java:289)
	at com.jetbrains.python.run.PythonScriptCommandLineState.doCreateProcess(PythonScriptCommandLineState.java:202)
	at com.jetbrains.python.run.PythonCommandLineState.lambda$getDefaultPythonProcessStarter$0(PythonCommandLineState.java:239)
	at com.jetbrains.python.run.PythonCommandLineState.startProcess(PythonCommandLineState.java:219)
